Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;País;Data Comentário;Nota Comentário;Comentário;Link
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;03/12/2025;5;Produto muito bom , eo valor maravilhoso.;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;10/01/2026;5;QUALIDADE NESTLÉ E NECESSÁRIO. CREIO QUE PODE MELHORAR O PREÇO;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;19/12/2025;5;Ótimo preço! Voltarei a comprar com certeza! Primeira compra na Amazon e já virei cliente!;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;29/12/2025;5;Chegou na data prevista super recomendo estou satisfeito com minha compra veio bem embalado e o entregado super educado;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;25/12/2025;5;Chegou antes do prazo só colocaram datas as latas de cabeça pra baixo com um bom preço.;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;27/11/2025;4;Ótimo;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;11/01/2026;5;Sempre está com o preço melhor do que o encontrado na minha cidade.;https://www.amazon.com.br/dp/B09WTLQ53R
10;10;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);69,2;4,8;9.102;Brasil;06/01/2026;5;Bom;https://www.amazon.com.br/dp/B09WTLQ53R
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;10/12/2025;5;Produto de boa qualidade ótimo custo;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;06/01/2026;5;Produto bom, dentro do prazo de validade.Chegou antes do prazo.;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;10/12/2025;5;Excelente...ainda mais pelo preço;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;05/12/2025;5;Muito bom.;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;18/12/2025;5;Ótimo produto;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;26/12/2025;5;Custo benefício ótimo;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;20/11/2025;5;Maravilhoso sabor da infancia;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;13/12/2025;5;Muito boa a qualidade;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;11/01/2026;5;Tudo certo;https://www.amazon.com.br/dp/B0964WBFFG
11;11;Alimentos e Bebidas;B0964WBFFG;Leite em Pó Ninho Integral Sachê 750g;41,99;4,8;3.732;Brasil;10/01/2026;5;Compensou pelo preço;https://www.amazon.com.br/dp/B0964WBFFG
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;23/12/2025;5;Excelente produto;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;06/01/2026;5;Superou expectativas;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;15/12/2025;5;O melhor monster sem açúcar!!;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;15/12/2025;5;É o monster, so q em 6 e com 70% do valor, entao valhe muito apena;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;16/12/2025;5;EXCELENTE PRODUTO.👏🏽👏🏽👏🏽🙏🏽;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;13/11/2025;5;Sim muito bom e o preço foi ótimo;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;15/12/2025;5;Ótimo produto;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;04/12/2025;5;Chegou muito rápido e veio bem embalado.;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;03/01/2026;5;Entregue sem qual quer intercorrenciaBem embalado e agilidade na entrega;https://www.amazon.com.br/dp/B0BYTLY4K1
12;12;Alimentos e Bebidas;B0BYTLY4K1;Pack de Monster Absolutely Zero LT 473ml - Unidade 6 unidades;53,94;4,9;446;Brasil;26/12/2025;5;Produto de primeira e com a promoção ficou ainda melhor.;https://www.amazon.com.br/dp/B0BYTLY4K1
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;09/01/2026;5;Qualidade boa!Entrega rápida.Ótimo custo benefício.;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;09/01/2026;5;Chegou certinho , antes do prazo 3 o melhor de tudo foi o preço .;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;11/01/2026;5;Ótimo preço.;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;11/01/2026;1;A maioria das latas vieram amassadas e violadas;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;26/09/2025;5;Produto muito bom, veio conforme a imagem, só não gostei, pois ficou faltando 4 latinhas, mais foi devido o barco aqui da minha cidade, fora isso, tudo bem, produto top demais de ótima qualidade;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;09/12/2025;5;Peço sempre. Entrega rápida.;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;18/10/2025;5;Perfeito. E com preço justo;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;12/11/2025;3;Pedido chegou com algumas latas amassadas, além de disso. Saiu mais caro que na última compra. Já que acionei sem querer o compre e poupe.;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;22/10/2025;5;otima compra e chegou mtt rapido!;https://www.amazon.com.br/dp/B0DTLN7RPP
13;13;Alimentos e Bebidas;B0DTLN7RPP;Cerveja Corona Extra Lata 473ml - Pack com 12 unidades;61,49;4,2;76;Brasil;19/10/2025;5;Sempre surpreendente com o sabor e leveza;https://www.amazon.com.br/dp/B0DTLN7RPP
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;15/11/2025;5;Super recomendo, excelente custo benefício;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;07/01/2026;5;excelente;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;08/01/2026;5;Sem texto;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;27/12/2025;5;Excelente qualidade;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;05/01/2026;5;Ótima compra;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;19/12/2025;5;Bom.;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;16/12/2025;5;Gostei muito, uso há anos e recomendo ☺️;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;17/11/2025;5;Excelente produto;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;07/01/2026;5;O produto chegou conforme a descrição.  Não tem muito o que falar é o Nescau o melhor de todos;https://www.amazon.com.br/dp/B0FPRGYFCL
14;14;Alimentos e Bebidas;B0FPRGYFCL;Achocolatado NESCAU® 2,01kg;46,9;4,9;85;Brasil;11/01/2026;5;Chegou antes do prazo, parabéns!Validade dentro do prazo.;https://www.amazon.com.br/dp/B0FPRGYFCL
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;10/12/2025;5;Já é a segunda vez que compro, em ambas as duas as batatas vieram quebradas,nessa segunda entrega capricharam em amassar as latas kkkkEnfim,não me incomodo de virem quebradas,mas a Amazon devia ter mais cuidado com os pacotes (não é a primeira encomenda que vem detonada,já recebi muitas assim e por sorte não foram produtos frágeis). As batatas são maravilhosas, sempre estarei recomprando pq é bem em conta pegar na promoção;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;02/01/2026;5;Excelente custo benefício;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;01/01/2026;5;As batatas vem um pouco destruídas, vem um bocado de farelo. Mas mesmo assim consumível.;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;30/12/2025;5;Excelente, ótimo custo benefício;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;10/01/2026;4;Uma delícia e excelente preço;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;26/12/2025;5;Vieram corretamente.  Algumas quebradas, imagino q seja no transporte. Nada q comprometa o sabor.;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;05/01/2026;5;Delicious;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;05/01/2026;5;A de churrasco é muito boa, as outras duas são ok. Sempre vem umas quebradas mas pegar uma com todas as batatas inteiras é tirar na mega sena também.;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;11/01/2026;5;Não preciso nem falar: qualidade excepcional. Produto delicioso.;https://www.amazon.com.br/dp/B0F35GPLGV
15;15;Alimentos e Bebidas;B0F35GPLGV;Pringles Pack Promo Salgadinho de Batata Frita 3 Sabores - Original, Creme e Cebola e Churrasco;29,99;4,6;4.489;Brasil;09/01/2026;5;Muito bom a entrega foi no prazo e veio bem embalado;https://www.amazon.com.br/dp/B0F35GPLGV
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;19/12/2025;5;Muito bom;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;25/08/2021;5;"Jogo atemporal e incrível! A versão mobile para android do jogo está ótima e bem otimizada. A jogabilidade é ótima, porém demanda um tempinho para se acostumar. Diversão garantida!CONECTANDO A CONTA DA MICROSOFTVeja como resolver o problema para conectar a conta da Microsoft e assim liberar o game por completo. Note que esse não é um problema da loja, portanto não deixe negativado o jogo! Mas para resolver isso é bem simples. Abaixo o passo a passo:1. Vá em Configurações > Aplicativos > Minecraft: Aqui você precisa clicar em ""Permissões"" e selecionar todas as opções disponíveis;2. Vá em Configurações > Aplicativos > Aplicativos Padrão: Aqui você precisa escolher, em navegador padrão, o navegador do seu dispositivo ou qualquer outro que tenha instalado, que não seja o Google Chrome.Boa diversão ;)";https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;06/11/2025;5;Meu filho gostou;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;23/10/2025;5;Dispensa apresentação;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;25/05/2025;5;Ótimo!;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;14/09/2021;4;Eu não dou 5 estrelas pra esse jogo pelo fato de que a minha conta no minecraft fica caindo a mais ou menos a cada 15 dias isso acontece sempre quando eu perdo a minha conta e eu a reconecto meus mundos são todos apagados meus modos também :( isso acaba me desanimando de jogar tipo você faz um mundo cheio de construções e sua conta cai aí vc fez tudo isso em vão por favor resolvão isso. Se não houvesse esse problema eu daria 5 estrelas o jogo e muito bom recomendo.;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;09/08/2023;5;Comprei um novo celular e o Minecraft PE aparece como incompatível. As configurações são superiores ao celular anterior. Além disso, na Play Store o aplicativo aparece como compatível, mas eu não gostaria de comprar novamente.;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;29/12/2024;5;Minha filha está adorando o jogo.  roda muito bem no tablet da amazon;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;10/04/2025;5;Joguinho bom demais!!;https://www.amazon.com.br/dp/B00992CF6W
16;1;Apps e Jogos;B00992CF6W;Nome não encontrado;Preço não disponível;N/A;N/A;Brasil;8 de março de 2025;5;Ameiiiiiii;https://www.amazon.com.br/dp/B00992CF6W
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;1 de março de 2025;5;Parou de funcionar não comprem;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;24/05/2024;1;O software funciona mas as vezes demora pra iniciar ou nem mesmo inicia quando vc desliga e liga a tv. Tem que ir no app e iniciar manualmente, o que pode ser um problema pra usuários leigos tipo sua mãe, pai ou avô.Além disso tem que fazer uma configuração inicial bem avançada, creio eu que pra grande maioria seria necessário pagar uma pessoa com conhecimento técnico (habilita o modo desenvolver da do stick, baixar app em um telefone androide, pegar o ip do stick e fazer o mod.);https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;28/12/2025;5;Funciona.;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;03/01/2025;4;O app é bom e funciona, foi uma mão na roda. Porém,  ele necessita de outro app pra funcionar: o volume control utility. Não sabia dessa informação, instalei e não funcionou,  depois de muitas pesquisas descobri que precisava desse outro aplicativo.;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;01/12/2025;5;Muito bom,me ajudou com o volume;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;30/08/2025;1;Dei uma estrela, senão não conseguia avaliar. Mas não merece nenhuma! Não consegue usar. Fica aparecendo sobre uma permissão, que já mexi em tudo, e não tem nenhuma opção de permissão.  Até o QRCODE eu abrir, vídeo em outro idioma e muito mal explicado. Pelo que li aqui nos comentários, várias pessoas reclamando do mesmo problema, mas nenhuma resposta a eles. Ou seja, propaganda enganosa. É o que acho! Se querem que avalie positivamente, coloquem uma solução do problema, não deixem o cliente no vácuo. Falta de respeito!!;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;10/01/2026;5;Aplicativo excelente pro firestick, funcionando perfeitamente;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;09/10/2025;3;a compra foi boa mais o app não dá pra instalar resumo joguei dinheiro fora;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;29/12/2025;5;Original;https://www.amazon.com.br/dp/B09ML2GCMD
17;2;Apps e Jogos;B09ML2GCMD;Nome não encontrado;6,49;N/A;N/A;Brasil;10/12/2025;5;Aplicativo bom;https://www.amazon.com.br/dp/B09ML2GCMD
18;3;Apps e Jogos;B0CPB81K88;Nome não encontrado;113,38;N/A;N/A;Brasil;03/12/2025;5;Minha filha adorou a brincadeira de colorir;https://www.amazon.com.br/dp/B0CPB81K88
18;3;Apps e Jogos;B0CPB81K88;Nome não encontrado;113,38;N/A;N/A;Brasil;20/07/2025;1;Péssimo, bugado.;https://www.amazon.com.br/dp/B0CPB81K88
19;4;Apps e Jogos;B0GDJXB38B;Nome não encontrado;Preço não disponível;N/A;N/A;N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0GDJXB38B
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;Brasil;05/06/2025;4;igual ao anúncio;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;N/A;Avaliado nos Estados Unidos em 21 de dezembro de 2025;N/A;It was good. My child loves it;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;Reino Unido;25 de março de 2023;N/A;I like the way you can easily earn money 💰And the way you can have your own homeAnd the way you can have your own car;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;N/A;Avaliado na Alemanha em 22 de agosto de 2023;N/A;⚡Blitzlieferung 👌. Jederzeit gerne wieder 👍Alles wie beschrieben, sehr gute Qualität, Dankeschön 👍;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;N/A;Avaliado na Alemanha em 24 de agosto de 2024;N/A;Beim Spielen erscheint ständig Werbung;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;Reino Unido;16/12/2023;N/A;I love this game it is really fun and you can get money really easily and you can decorate your own home how you want to;https://www.amazon.com.br/dp/B0BHF4NZSJ
20;5;Apps e Jogos;B0BHF4NZSJ;Nome não encontrado;43,61;N/A;N/A;N/A;Avaliado nos Estados Unidos em 27 de janeiro de 2023;N/A;I think this is a great game but just like most games it has some work that needs to be done and like it said it is under development and it also said to let them know things that should be added or changed so I rote a hole list of thing so lets get into it!!!! 1.there should be more emotes 2.more skins 3.new houses 4. better and more natural conversations with the AI when you are texting them 5.you should be able to make an AI your boyfriend or girlfriend 6. There should be more pets 7. There should be potions that can give you buffs like speed or jump boost 8. There should be more decorations 9. When you drake blocks it should drop them in your inventory 10. There should be more items for your inventory like money or more food and drinks and stuff like toys and stuffed animals 11. And finally the last request;https://www.amazon.com.br/dp/B0BHF4NZSJ
