produto;texto;nota;data;origem;ctime;link
Carregador Inteligente De Bateria Automotiva Carro Moto Caminhão Jet Sky Empilhadeira 12v 6 Amperes Bivolt 110/220 V - Thop Tech;"Bom ótimo.
Ia comprar uma bateria achando que ara a bateria mas com o carregador vi que o deficiente é outro.";5.0;13/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-carro-moto-caminho-jet-sky-empilhadeira-12v-6-amperes-bivolt-110220-v-thop-tech/p/MLB58079464
Carregador Inteligente De Bateria Automotiva Carro Moto Caminhão Jet Sky Empilhadeira 12v 6 Amperes Bivolt 110/220 V - Thop Tech;Carregou muito bem, a bateria pegou outra vida em torno de 6 horas de uso.;5.0;09/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-carro-moto-caminho-jet-sky-empilhadeira-12v-6-amperes-bivolt-110220-v-thop-tech/p/MLB58079464
Carregador Inteligente De Bateria Automotiva Carro Moto Caminhão Jet Sky Empilhadeira 12v 6 Amperes Bivolt 110/220 V - Thop Tech;Produto correspondeu as expectativas. Fácil utilização.;5.0;26/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_11-14.csv;1771510450.1908925;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-carro-moto-caminho-jet-sky-empilhadeira-12v-6-amperes-bivolt-110220-v-thop-tech/p/MLB58079464
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;"*opinião sincera de um brasileiro que da valor no seu dinheiro e nao gosta de gastar atoa*.
-o produto em primeira vista parece ser bom, relativamente confortável e aparentemente duradouro caso você use somente para ir trabalhar naquele dia chuvoso e depois tirar.
-ao chegar, o produto veio com um cheiro muito, mas muito forte de produto recém fabricado. Então recomendo que lave pois realmente fica um odor de produto industrial pesado.
-ainda não testei essa capa na chuva, logo após eu testar voltarei pra tentar atualizar.
-perguntei a um motoboy que usava uma jaqueta da mesma marca e modelo, ele disse que não recomenda. Acredito que pra uso diário, dia e noite, realmente não vá durar muito.
-reparei que os velcros são frágeis nas mangas, então fiquei atento para que não rasgue na hora de puxar.
-caso você seja gordinho nas pernas que nem eu, recomendo tamanho g pra cima se tiver, tenho 1,70 e peso 80 (não sou gordo, jurokkk) e notei que a calça da uma leve subida e apertada quando faço o movimento de sentar ou agachar, caso você queira usar a jaqueta com a mochila por baixo, recomendo pegar maior que g.
Nota final: 8/10.
Após testar por alguns dias e na chuva voltarei e direi se realmente protege ou não.";4.0;15/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;Gostei bastante da capa. Bem maleável e gostosa de usar. Tenho 1, 50 de altura e peso uns 60 kilos, comprei a n' p e a blusa coube certo no corpo e a calça até ficou grande. Tem velcro tantos na manga da blusa quanto nos pés da calça. Super recomendo.;5.0;29/09/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;Ótimo material, comprei a p e tenho 1,55, achei um pouco grande mas confortável, se eu for usar com uma mochila por dentro por exemplo não fica apertada. Recomendo!.;5.0;18/06/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;A capa é maravilhosa pode comprar sem medo , só a calça que ficou um pouco grande ,mas eu comprei a m , realmente não molha eu peguei uma chuva com ela , minha roupa ficou seca , eu recomendo.;5.0;12/11/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;Minha esposa adorou tudo, tanto o material quanto o conforto do produto. Mas um detalhe muito importante, ela mede 1. 70 e veste 38, esse tamanho dela é tamanho p.;5.0;18/02/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;A capa é maravilhosa, material excelente, meu esposo amou o presente, recomendo sem dúvida e se caso um dia precisar comprar novamente, comprarei sem dúvida alguma !.;5.0;30/08/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;Eu meço 1,72 , me peso 81kg. Ficou confortável um pouco grande mais eu prefiro assim pq ficou confortável. Eu sou bunduda 119 de quadril ficou certinha gente. Material confortável eu gostei. Ainda n usei na chuva então n sei se é eficiente,mais acredito que seja sim. Podem comprar sem medo.;5.0;24/02/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
Capa De Chuva Moto Pioneira Impermeável Pvc Motoqueiro Frio;Deixei pra vir opinar depois de um tempo utilizando e preciso dizer que é simplesmente perfeita. Já tomei muita chuva com ela e não molha absolutamente de jeito nenhum. Incrível.;5.0;23/01/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://produto.mercadolivre.com.br/MLB-2657208706-capa-de-chuva-moto-pioneira-impermeavel-pvc-motoqueiro-frio-_JM
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;"Veio uns (6un) faltando a correntinha.
De resto bom produto.";4.0;04/12/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;Gostei. São bons. Só achei que a correntinha seria um pouco maior. Mas está ótimo.;5.0;28/01/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;"Veio tudo certinho, da cor certa.
Gostei muito.";5.0;22/02/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;Muitas argolas com a correntinha colocado errado!.;5.0;21/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;Veio mais do que indicado, mas alguns vieram danificados e/ou sem a corrente, nenhum deles tem a argola de prender no chaveiro, somente a corrente e o arco maior, de qualquer forma me serviu bem.;4.0;13/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
200 Pçs Argolas Para Chaveiro+200pcs Elo 8mm Cor Dourado;"Imprecionada com a qualidade e tamanho!.
Preço ótimo 👊🏼.";5.0;29/04/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/200-pcs-argolas-para-chaveiro200pcs-elo-8mm-cor-dourado/p/MLB62491016
Relógio De Parede 30cm Para Cozinha, Sala - Preto E Branco;Adorei.;5.0;20/03/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_01-21.csv;1771734107.8505838;https://www.mercadolivre.com.br/relogio-de-parede-30cm-para-cozinha-sala-preto-e-branco/p/MLB44431020
Plastico Vinil Lp 200 - 100 Externos 0,10 + 100 Internos;Excelente produto!.;5.0;22/01/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/plastico-vinil-lp-200--100-externos-010--100-internos/up/MLBU1412074421
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;Produto muito bom. Bem simples de usar. É só conectar na bateria e em seguida na tomada. A bateria do meu carro estava totalmente sem carga. Deixei mais ou menos umas 10 horas carregando. Liguei no carro e funcionou perfeitamente. Recomendo muito.;5.0;12/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;"Viajei, fiquei fora mais tempo do que o planejado. A bateria do meu carro era nova, porém totalmente descarregada.
Adquiri o carregador inteligente, ele cumpriu perfeitamente com o prometido. Carregou a bateria por completo e ainda deixei na função summer repair, ficou bastante tempo nessa função para poder ficar full, mas para carregar a bateria, foi rápido!.
Comprem sem medo, valeu cada centavo! só pela visita em casa teria que pagar mais de 100 reais.";5.0;02/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;"O carregador parece ser frágil, é bem leve. Coloquei a bateria do carro para carregar 11:30h e ficou totalmente carregada às 21:30h. Antes disso, tentei fazer o carro ligar através de uma ""chupeta"" e nada. Após a bateria totalmente carregada, conforme mostrava o visor do carregador, liguei a mesma no carro e voltou a dar a partida. Não sei por quanto tempo a bateria segurará a carga, mas o carregador cumpre ao seu destino, que é carregar a bateria. Recomendo o produto.";5.0;05/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;Produto bom realmente carrega a bateria mostra se conectar os cabos errados e desliga automático quando carrega a bateria 100%.;5.0;09/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;"Comprei o produto por indicação de um amigo. Honestamente não achei que seria bom.
Mas me surpreendi! o produto é excelente!.
Estava com uma bateria que não ligava nem com uma “chupeta” de outros carros.
Retirei-a e conectei no carregador conforme instruções. Imediatamente mostrou a carga da bateria que estava baixa. Ao conectar na rede elétrica selecionei para a opção de “recuperar” a bateria, deixei a noite e pela manhã estava carregada.
Não sei em quanto tempo carregou, pois quando ele acaba de carregar, ele mostra no display a bateria carregada e para o ciclo de carregamento.
Nota 10, comprem sem medo!.";5.0;09/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;Produto testado e realmente é muito bom , o preço excelente e cumpre com o que promete , avisa todas as informações e no final confirma carga completa. Indico muito ele !.;5.0;29/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;Boa noite, equipamento me parece resistente e de boa qualidade, ainda não testei, mas já liguei é está em perfeita ordem.;5.0;09/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Carregador Inteligente De Bateria Automotiva Several Importados 12v 6a Portátil Rápido Para Carro Moto E Veículos Several;A princípio parece bom carregou a bateria da minha moto muito rápido o legal é que tem várias opção de bateria de veículos e mostra a voltagem a quantidade que falta e a temperatura.;5.0;25/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/carregador-inteligente-de-bateria-automotiva-several-importados-12v-6a-portatil-rapido-para-carro-moto-e-veiculos-several/p/MLB53210213
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;Com pouquíssimo produto e um snow foam faz aquele chantilly de responsa. Aqui foi cerca de 15 ml de v-floc para mais ou menos 1. 300ml de água.;5.0;03/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;Fim de semana eu testo, mas de antemão tudo certinho.;5.0;06/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;"Ótimo desempenho na limpeza!.
O v-mol funciona muito bem e é excelente para remover sujeiras mais impregnadas. Já o v-floc torna a esfregação muito mais fácil, agilizando o processo de lavagem. Fiquei satisfeito com os resultados e recomendo ambos os produtos!.";5.0;12/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;O produto é bom é só com uma tampa eu consigo espumar um bade.;5.0;11/10/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;V-floc muito bom o produto, porém o v-mol esperava mais do produto.;5.0;10/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Isquueiro Transparente Hiper Bic Caixa C/ 50 Atacado Revenda;Muito bom.;5.0;03/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/isquueiro-transparente-hiper-bic-caixa-c-50-atacado-revenda/up/MLBU1159286949
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;Produtos muito bom ótimo pra fazer seu veículo brilhar muito mais fácil de usar excelente produto top de mais 👏.;5.0;16/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;Produtos originais e excelentes. Recomendo a compra. O v-mol realmente tira sujeira pesada. O v-floc é mais efetivo em sujeiras leves e dá brilho à pintura. Não lavo minha moto com outros produtos.;5.0;12/01/2026;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;Muito bom boa qualidade.;5.0;15/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
